FeatureSet,Model,Accuracy,F1 Score,AUC
MinMaxQuantile+TrendDiff+InteractionFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6966292134831461,0.6220839813374806,0.7798536260811709
MinMaxQuantile+TrendDiff+StdFeatures+RatioFeatures+CumulativeLoad,Logistic Regression,0.6878901373283396,0.6105919003115264,0.7521556886227545
MinMaxQuantile+TrendDiff+StdFeatures+RatioFeatures+CumulativeLoad,Random Forest,0.6891385767790262,0.6311111111111111,0.7749467731204258
MinMaxQuantile+TrendDiff+StdFeatures+RatioFeatures+CumulativeLoad,Decision Tree,0.6566791510611736,0.5627980922098569,0.6479474384564206
MinMaxQuantile+TrendDiff+StdFeatures+RatioFeatures+CumulativeLoad,Gradient Boosting,0.686641697877653,0.6259314456035767,0.7636460412508317
MinMaxQuantile+TrendDiff+StdFeatures+RatioFeatures+CumulativeLoad,XGBoost,0.6903870162297129,0.6184615384615385,0.7770192947438457
MinMaxQuantile+TrendDiff+StdFeatures+RatioFeatures+SoilDrynessIndex,Logistic Regression,0.6903870162297129,0.6050955414012739,0.7523353293413173
MinMaxQuantile+TrendDiff+StdFeatures+RatioFeatures+SoilDrynessIndex,Random Forest,0.6991260923845194,0.6309341500765697,0.7750266134397871
MinMaxQuantile+TrendDiff+StdFeatures+RatioFeatures+SoilDrynessIndex,Decision Tree,0.6354556803995006,0.5290322580645161,0.6178875582168996
MinMaxQuantile+TrendDiff+StdFeatures+RatioFeatures+SoilDrynessIndex,Gradient Boosting,0.6766541822721598,0.6162962962962963,0.7637458416500332
MinMaxQuantile+TrendDiff+StdFeatures+RatioFeatures+SoilDrynessIndex,XGBoost,0.7028714107365793,0.6246056782334385,0.7904657351962742
MinMaxQuantile+TrendDiff+StdFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6816479400749064,0.592,0.7525415834996674
MinMaxQuantile+TrendDiff+StdFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6978776529338327,0.6420118343195266,0.777624750499002
MinMaxQuantile+TrendDiff+StdFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6666666666666666,0.5781990521327014,0.658243512974052
MinMaxQuantile+TrendDiff+StdFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6779026217228464,0.6205882352941177,0.7601330671989355
MinMaxQuantile+TrendDiff+StdFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6978776529338327,0.6299694189602446,0.7836460412508317
MinMaxQuantile+TrendDiff+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6853932584269663,0.597444089456869,0.7517831004657352
MinMaxQuantile+TrendDiff+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.704119850187266,0.643609022556391,0.7779274783765802
MinMaxQuantile+TrendDiff+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6454431960049938,0.557632398753894,0.6352561543579507
MinMaxQuantile+TrendDiff+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6729088639200999,0.6158357771260997,0.7591683300066534
MinMaxQuantile+TrendDiff+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6803995006242197,0.6109422492401215,0.773346640053227
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures,Logistic Regression,0.6853932584269663,0.6086956521739131,0.7525149700598801
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures,Random Forest,0.6991260923845194,0.6354009077155824,0.7842614770459082
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures,Decision Tree,0.6329588014981273,0.5476923076923077,0.6241982701264138
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures,Gradient Boosting,0.6766541822721598,0.6185567010309279,0.7587824351297405
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures,XGBoost,0.6928838951310862,0.6132075471698113,0.7798070525615436
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad,Logistic Regression,0.682896379525593,0.603125,0.7531669993346639
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad,Random Forest,0.6841448189762797,0.6262924667651403,0.7805455755156354
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad,Decision Tree,0.6529338327091136,0.5642633228840125,0.6470791749833666
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad,Gradient Boosting,0.6878901373283396,0.6355685131195336,0.7599001996007984
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad,XGBoost,0.6878901373283396,0.6081504702194357,0.7808250166333999
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+SoilDrynessIndex,Logistic Regression,0.6729088639200999,0.5841269841269842,0.7527278775781769
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+SoilDrynessIndex,Random Forest,0.6953807740324595,0.6347305389221557,0.7879441117764472
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+SoilDrynessIndex,Decision Tree,0.6729088639200999,0.5893416927899686,0.6652228875582169
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+SoilDrynessIndex,Gradient Boosting,0.6803995006242197,0.6224188790560472,0.7599999999999999
MinMaxQuantile+ExtremeFlags+InteractionFeatures+StdFeatures+SoilDrynessIndex,XGBoost,0.6891385767790262,0.6163328197226502,0.7760811709913505
MinMaxQuantile+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad,Logistic Regression,0.6841448189762797,0.6040688575899843,0.7513439787092482
MinMaxQuantile+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad,Random Forest,0.6903870162297129,0.6253776435045317,0.7733865602129076
MinMaxQuantile+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad,Decision Tree,0.6242197253433208,0.5229793977812995,0.6106620093147039
MinMaxQuantile+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad,Gradient Boosting,0.6853932584269663,0.6283185840707964,0.7547371922821023
MinMaxQuantile+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad,XGBoost,0.700374531835206,0.6226415094339622,0.7798868928809048
MinMaxQuantile+ExtremeFlags+InteractionFeatures+RatioFeatures+SoilDrynessIndex,Logistic Regression,0.682896379525593,0.5955414012738853,0.7497870924817033
MinMaxQuantile+ExtremeFlags+InteractionFeatures+RatioFeatures+SoilDrynessIndex,Random Forest,0.7103620474406991,0.6463414634146342,0.782840984697272
MinMaxQuantile+ExtremeFlags+InteractionFeatures+RatioFeatures+SoilDrynessIndex,Decision Tree,0.6566791510611736,0.5682888540031397,0.6488755821689952
MinMaxQuantile+ExtremeFlags+InteractionFeatures+RatioFeatures+SoilDrynessIndex,Gradient Boosting,0.6754057428214731,0.6176470588235294,0.7520891550232868
MinMaxQuantile+ExtremeFlags+InteractionFeatures+RatioFeatures+SoilDrynessIndex,XGBoost,0.6766541822721598,0.5934065934065934,0.7621756487025948
MinMaxQuantile+ExtremeFlags+InteractionFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6816479400749064,0.5945945945945946,0.7512907518296739
MinMaxQuantile+ExtremeFlags+InteractionFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6941323345817728,0.6348733233979136,0.7844178310046573
MinMaxQuantile+ExtremeFlags+InteractionFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6579275905118602,0.5636942675159236,0.6461277445109781
MinMaxQuantile+ExtremeFlags+InteractionFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6878901373283396,0.6345029239766082,0.7580505655355955
MinMaxQuantile+ExtremeFlags+InteractionFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6928838951310862,0.6261398176291794,0.7757218895542248
MinMaxQuantile+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad,Logistic Regression,0.6878901373283396,0.6105919003115264,0.7505721889554225
MinMaxQuantile+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad,Random Forest,0.7153558052434457,0.6586826347305389,0.7905988023952095
MinMaxQuantile+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad,Decision Tree,0.6217228464419475,0.5258215962441315,0.609560878243513
MinMaxQuantile+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad,Gradient Boosting,0.6766541822721598,0.621897810218978,0.7541051230871589
MinMaxQuantile+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad,XGBoost,0.682896379525593,0.5993690851735016,0.7717032601463739
MinMaxQuantile+ExtremeFlags+StdFeatures+RatioFeatures+SoilDrynessIndex,Logistic Regression,0.682896379525593,0.5942492012779552,0.7511776447105788
MinMaxQuantile+ExtremeFlags+StdFeatures+RatioFeatures+SoilDrynessIndex,Random Forest,0.6966292134831461,0.6389301634472511,0.7823819028609448
MinMaxQuantile+ExtremeFlags+StdFeatures+RatioFeatures+SoilDrynessIndex,Decision Tree,0.6404494382022472,0.5555555555555556,0.6326447105788424
MinMaxQuantile+ExtremeFlags+StdFeatures+RatioFeatures+SoilDrynessIndex,Gradient Boosting,0.6754057428214731,0.6198830409356725,0.7518629407850965
MinMaxQuantile+ExtremeFlags+StdFeatures+RatioFeatures+SoilDrynessIndex,XGBoost,0.6791510611735331,0.6052227342549923,0.7753626081170992
MinMaxQuantile+ExtremeFlags+StdFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.682896379525593,0.5968253968253968,0.7520758483033932
MinMaxQuantile+ExtremeFlags+StdFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.7016229712858927,0.6438152011922503,0.789344644045243
MinMaxQuantile+ExtremeFlags+StdFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6591760299625468,0.5687203791469194,0.6521357285429141
MinMaxQuantile+ExtremeFlags+StdFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6729088639200999,0.6158357771260997,0.7613439787092481
MinMaxQuantile+ExtremeFlags+StdFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6816479400749064,0.6142208774583964,0.7730871590153027
MinMaxQuantile+ExtremeFlags+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.686641697877653,0.5996810207336523,0.7516633399866932
MinMaxQuantile+ExtremeFlags+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6978776529338327,0.6344410876132931,0.7791749833666001
MinMaxQuantile+ExtremeFlags+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6204744069912609,0.525,0.6089986693280107
MinMaxQuantile+ExtremeFlags+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6754057428214731,0.6153846153846154,0.7467398536260812
MinMaxQuantile+ExtremeFlags+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6891385767790262,0.6066350710900474,0.7689088489687292
MinMaxQuantile+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Logistic Regression,0.6853932584269663,0.6074766355140186,0.7515435795076513
MinMaxQuantile+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Random Forest,0.7016229712858927,0.6395173453996983,0.786280771789754
MinMaxQuantile+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Decision Tree,0.6441947565543071,0.5511811023622047,0.6323586161011311
MinMaxQuantile+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Gradient Boosting,0.6816479400749064,0.6244477172312224,0.7594810379241516
MinMaxQuantile+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,XGBoost,0.6729088639200999,0.5867507886435331,0.7816899534264803
MinMaxQuantile+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Logistic Regression,0.682896379525593,0.5968253968253968,0.7520492348636062
MinMaxQuantile+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Random Forest,0.7016229712858927,0.6416791604197901,0.7824417831004657
MinMaxQuantile+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Decision Tree,0.6379525593008739,0.5565749235474006,0.6323785761809713
MinMaxQuantile+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Gradient Boosting,0.6754057428214731,0.616519174041298,0.7583166999334665
MinMaxQuantile+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,XGBoost,0.6779026217228464,0.596875,0.7751164337990686
MinMaxQuantile+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6853932584269663,0.6,0.7514371257485031
MinMaxQuantile+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6953807740324595,0.6291793313069909,0.7799035262807718
MinMaxQuantile+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6629213483146067,0.5714285714285714,0.6497704590818364
MinMaxQuantile+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6791510611735331,0.6248175182481752,0.7564138389886893
MinMaxQuantile+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.704119850187266,0.6291079812206573,0.7833532934131735
MinMaxQuantile+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6816479400749064,0.5971563981042654,0.7506653359946772
MinMaxQuantile+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6941323345817728,0.638109305760709,0.7794278110445776
MinMaxQuantile+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6104868913857678,0.5078864353312302,0.5963606121091152
MinMaxQuantile+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.682896379525593,0.6231454005934718,0.7560013306719894
MinMaxQuantile+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6978776529338327,0.6276923076923077,0.777797737857618
MinMaxQuantile+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6853932584269663,0.5987261146496815,0.7517365269461078
MinMaxQuantile+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.7016229712858927,0.6448736998514116,0.7843379906852961
MinMaxQuantile+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6641697877652933,0.5723370429252782,0.6531170991350631
MinMaxQuantile+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6803995006242197,0.627906976744186,0.7564670658682635
MinMaxQuantile+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6803995006242197,0.6073619631901841,0.77166999334664
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures,Logistic Regression,0.6816479400749064,0.5971563981042654,0.7528942115768462
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures,Random Forest,0.6903870162297129,0.6207951070336392,0.7745941450432469
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures,Decision Tree,0.6691635455680399,0.5786963434022258,0.6595874916833
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures,Gradient Boosting,0.6978776529338327,0.6398809523809523,0.7694943446440452
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures,XGBoost,0.6878901373283396,0.6130030959752322,0.7786027944111777
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad,Logistic Regression,0.6816479400749064,0.5971563981042654,0.754105123087159
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad,Random Forest,0.6966292134831461,0.64,0.7717864271457087
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad,Decision Tree,0.6729088639200999,0.5854430379746836,0.6607850964737193
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad,Gradient Boosting,0.6878901373283396,0.6312684365781711,0.7708516300731869
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+CumulativeLoad,XGBoost,0.7053682896379525,0.632398753894081,0.7812707917498337
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+SoilDrynessIndex,Logistic Regression,0.6803995006242197,0.6012461059190031,0.7529407850964738
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+SoilDrynessIndex,Random Forest,0.6978776529338327,0.6409495548961425,0.7736826347305389
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+SoilDrynessIndex,Decision Tree,0.6641697877652933,0.5736925515055468,0.6523419827012642
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+SoilDrynessIndex,Gradient Boosting,0.6891385767790262,0.6278026905829597,0.7736194278110446
TrendDiff+ExtremeFlags+InteractionFeatures+StdFeatures+SoilDrynessIndex,XGBoost,0.7128589263420724,0.6417445482866043,0.7911244178310047
TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad,Logistic Regression,0.6766541822721598,0.5934065934065934,0.7515169660678642
TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad,Random Forest,0.6891385767790262,0.6198473282442748,0.7704457751164338
TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad,Decision Tree,0.6416978776529338,0.5466034755134281,0.6319228210246175
TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad,Gradient Boosting,0.6841448189762797,0.6338639652677279,0.7605522288755822
TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+CumulativeLoad,XGBoost,0.6953807740324595,0.610223642172524,0.7726214238190285
TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+SoilDrynessIndex,Logistic Regression,0.6729088639200999,0.5774193548387097,0.7486892880904856
TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+SoilDrynessIndex,Random Forest,0.6928838951310862,0.625,0.770086493679308
TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+SoilDrynessIndex,Decision Tree,0.6504369538077404,0.5569620253164557,0.6418230206254159
TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+SoilDrynessIndex,Gradient Boosting,0.6878901373283396,0.6323529411764706,0.7665069860279442
TrendDiff+ExtremeFlags+InteractionFeatures+RatioFeatures+SoilDrynessIndex,XGBoost,0.6816479400749064,0.6106870229007634,0.7654091816367266
TrendDiff+ExtremeFlags+InteractionFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6754057428214731,0.5899053627760252,0.7524883566200931
TrendDiff+ExtremeFlags+InteractionFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.7078651685393258,0.6475903614457831,0.7805622089155023
TrendDiff+ExtremeFlags+InteractionFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6541822721598003,0.5665101721439749,0.6458682634730539
TrendDiff+ExtremeFlags+InteractionFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6891385767790262,0.6300148588410104,0.7575016633399868
TrendDiff+ExtremeFlags+InteractionFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6803995006242197,0.5949367088607594,0.7663872255489023
TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad,Logistic Regression,0.686641697877653,0.6022187004754358,0.7535728542914172
TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad,Random Forest,0.6991260923845194,0.6397608370702541,0.7775316034597473
TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad,Decision Tree,0.6779026217228464,0.5956112852664577,0.6693047238855622
TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad,Gradient Boosting,0.6841448189762797,0.6295754026354319,0.7687957418496341
TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+CumulativeLoad,XGBoost,0.682896379525593,0.60062893081761,0.7745575515635396
TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+SoilDrynessIndex,Logistic Regression,0.6853932584269663,0.6,0.7539787092481702
TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+SoilDrynessIndex,Random Forest,0.6978776529338327,0.6355421686746988,0.7772654690618763
TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+SoilDrynessIndex,Decision Tree,0.66541822721598,0.5799373040752351,0.6581869594145042
TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+SoilDrynessIndex,Gradient Boosting,0.686641697877653,0.6303387334315169,0.7705788423153693
TrendDiff+ExtremeFlags+StdFeatures+RatioFeatures+SoilDrynessIndex,XGBoost,0.6941323345817728,0.6236559139784946,0.781437125748503
TrendDiff+ExtremeFlags+StdFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6878901373283396,0.6019108280254777,0.7543512974051896
TrendDiff+ExtremeFlags+StdFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6941323345817728,0.6348733233979136,0.7793080505655356
TrendDiff+ExtremeFlags+StdFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6766541822721598,0.5815831987075929,0.6624883566200932
TrendDiff+ExtremeFlags+StdFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6878901373283396,0.625748502994012,0.7678443113772455
TrendDiff+ExtremeFlags+StdFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6816479400749064,0.6046511627906976,0.7786427145708584
TrendDiff+ExtremeFlags+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6741573033707865,0.5769854132901134,0.7500998003992015
TrendDiff+ExtremeFlags+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6916354556803995,0.6340740740740741,0.7752262142381904
TrendDiff+ExtremeFlags+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6504369538077404,0.559748427672956,0.6372388556220892
TrendDiff+ExtremeFlags+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6741573033707865,0.612184249628529,0.7578243512974052
TrendDiff+ExtremeFlags+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.682896379525593,0.60062893081761,0.7676180971390552
TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Logistic Regression,0.6928838951310862,0.6144200626959248,0.7533666001330672
TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Random Forest,0.6928838951310862,0.636094674556213,0.7743246839654025
TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Decision Tree,0.6704119850187266,0.5849056603773585,0.6610878243512974
TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Gradient Boosting,0.6891385767790262,0.6289120715350224,0.7680439121756487
TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,XGBoost,0.6966292134831461,0.6197183098591549,0.7722421823020624
TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Logistic Regression,0.6841448189762797,0.6015748031496063,0.7533333333333333
TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Random Forest,0.6953807740324595,0.6257668711656442,0.7718097139055223
TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Decision Tree,0.6629213483146067,0.5714285714285714,0.6528343313373255
TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Gradient Boosting,0.6891385767790262,0.6289120715350224,0.7686560212907518
TrendDiff+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,XGBoost,0.6978776529338327,0.6253869969040248,0.7777844311377244
TrendDiff+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6853932584269663,0.6025236593059937,0.7525748502994012
TrendDiff+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.700374531835206,0.6374622356495468,0.7789886892880904
TrendDiff+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6466916354556804,0.5529225908372828,0.6351230871590153
TrendDiff+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6916354556803995,0.6318926974664679,0.772348636061211
TrendDiff+InteractionFeatures+StdFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.7053682896379525,0.6369230769230769,0.7854890219560878
TrendDiff+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.6766541822721598,0.580226904376013,0.7495342648037259
TrendDiff+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.7016229712858927,0.6416791604197901,0.7816799733865601
TrendDiff+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6454431960049938,0.5534591194968553,0.6350964737192282
TrendDiff+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6841448189762797,0.6195488721804512,0.7517298735861611
TrendDiff+InteractionFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6641697877652933,0.5829457364341085,0.7660545575515635
TrendDiff+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Logistic Regression,0.686641697877653,0.6034755134281201,0.7542315369261477
TrendDiff+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Random Forest,0.6841448189762797,0.6251851851851852,0.7717964071856288
TrendDiff+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Decision Tree,0.6591760299625468,0.5687203791469194,0.6492215568862275
TrendDiff+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,Gradient Boosting,0.6791510611735331,0.6146926536731634,0.7698536260811708
TrendDiff+StdFeatures+RatioFeatures+CumulativeLoad+SoilDrynessIndex,XGBoost,0.6941323345817728,0.6177847113884556,0.7789088489687291
ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Logistic Regression,0.6916354556803995,0.6110236220472441,0.7536859614105123
ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Random Forest,0.6903870162297129,0.6231003039513677,0.7744344644045243
ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Decision Tree,0.651685393258427,0.5606299212598426,0.6412674650698603
ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,Gradient Boosting,0.6953807740324595,0.6443148688046647,0.7670858283433134
ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+CumulativeLoad,XGBoost,0.7066167290886392,0.631083202511774,0.7833599467731204
ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Logistic Regression,0.6791510611735331,0.5978090766823161,0.7505056553559548
ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Random Forest,0.6953807740324595,0.6358208955223881,0.7797471723220226
ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Decision Tree,0.6741573033707865,0.5824,0.6602262142381903
ExtremeFlags+InteractionFeatures+StdFeatures+RatioFeatures+SoilDrynessIndex,Gradient Boosting,0.6878901373283396,0.6301775147928994,0.7648835662009315
